,Unnamed: 0,Mean,Maximum_value,Minimum_value,Range,Standard Deviation,Variance,Absolute_mean,Absolute_MAX,RMS,Crest Factor,Shape factor,Impulse Factor,Kurtosis,Skewness,Clearance Factor,FAULT TYPE,Label,Label_no
11,11,0.0836818541743749,2.48522,-2.498157333,4.983377333,0.5928581335955257,0.3514807665703702,0.422003032500625,2.498157333,0.5987348489009401,4.17239340183006,1.4187927640071003,5.919761567107459,2.946571586861244,-0.0828367961005204,7.440850596251074,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
12,12,0.093368943334375,3.291508,-2.171802667,5.463310667,0.5394455111315719,0.2910014594800029,0.397434358343125,3.291508,0.5474661807448754,6.012258137154,1.377500886000954,8.281890910796081,3.641254757968958,0.1984329120583793,10.152212947112744,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
13,13,0.08558176416375,2.811574667,-2.166377333,4.977952,0.6091506324109188,0.3710644929666223,0.44696999918,2.811574667,0.6151331004945206,4.570676922993911,1.3762290570352114,6.290298391744511,2.3022203516376507,0.0177739894646421,7.778213806295027,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
14,14,0.08762487168125,3.031926667,-2.584128,5.616054667,0.5656595721498325,0.3199707515647315,0.40610498000625,3.031926667,0.5724062103977271,5.296809524294496,1.4095030560544166,7.465869211831232,3.760416100919527,0.0479432728237226,9.278917550345708,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
15,15,0.0842674249999999,2.706824,-1.96564,4.672464,0.5654034571582663,0.3196810693665196,0.41673654666375,2.706824,0.5716485531186536,4.735119130858993,1.3717264725042142,6.495288262260427,2.3850258958254607,0.1691113032334658,7.997937802620216,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
16,16,0.08360099582625,2.487306667,-2.772762667,5.260069334,0.6180805267703353,0.3820235375726952,0.4435536041687499,2.772762667,0.6237087974975468,4.445604548348391,1.4061632948883824,6.2512459394763535,3.163555514412072,-0.2595011913803215,7.796730522195698,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
18,18,0.086105517494375,2.624192,-2.552410667,5.176602667,0.6354292601673941,0.4037703446768818,0.4613043558406249,2.624192,0.6412366995266693,4.092392094739828,1.390051256633286,5.688634773929224,2.272615628362873,-0.0768022760322831,7.111357363468437,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
19,19,0.083413456678125,2.703485333,-2.711414667,5.4149,0.5721132157167057,0.3273135315977099,0.4078593449881249,2.711414667,0.5781620329567684,4.689714150086268,1.4175524971080458,6.647916004177726,3.628772021350212,-0.0257126337259446,8.314086558911123,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
20,20,0.08541770000125,2.721848,-2.5666,5.288448000000001,0.6112872410816876,0.3736720911092612,0.44470570500625,2.721848,0.6172262750262376,4.409805787811443,1.3879432354427812,6.120560112809316,2.6334222610351423,-0.0345384036994157,7.566972244076419,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
21,21,0.0870213033274999,2.645893333,-2.578702667,5.224596,0.5617901400565677,0.315608161464778,0.41422524333625,2.645893333,0.5684899899713228,4.654247884177294,1.3724175412212805,6.387571437436948,3.0354826049713037,0.0616280279997296,7.7993762947499805,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
22,22,0.081979134163125,2.782361333,-2.162621333,4.944982666,0.5752937906642765,0.3309629455768724,0.421105244158125,2.782361333,0.5811054327873799,4.788049080274277,1.3799529710182732,6.607282553705798,2.648747253638935,0.0746240325102597,8.138056382074469,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
23,23,0.083285387494375,2.756486667,-2.286986667,5.043473334,0.5799982633479936,0.3363979854866886,0.418983625838125,2.756486667,0.5859474731209077,4.704323840357634,1.398497308692654,6.5789842299588415,2.6383075620653704,-0.0457163594207126,8.241151533585413,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
25,25,0.077731985006875,3.243097333,-2.612924,5.856021333,0.6004794502063949,0.3605755701201744,0.421903654986875,3.243097333,0.6054897452585662,5.356155671331938,1.4351374729792337,7.686819715038709,4.1468828299094165,0.1159575359864514,9.709964187620647,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
26,26,0.073945728330625,2.396328,-2.05954,4.455868000000001,0.5596192174277199,0.3131736685144136,0.4078421300093749,2.396328,0.5644835154836324,4.2451691400534495,1.3840735763876495,5.875626434044261,2.3339401237663004,-0.0444156377872308,7.32423822860763,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
27,27,0.0807169616693749,3.233498667,-2.658830667,5.892329334,0.5991621439340028,0.3589952747235906,0.431526318356875,3.233498667,0.6045746460320066,5.3483861558243655,1.4010145391225468,7.493166765151683,3.5730496667685943,0.2273449402755562,9.276471208615186,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
28,28,0.073458752491875,2.395076,-2.639633333,5.034709333,0.555672432167449,0.3087718518708882,0.403942410828125,2.639633333,0.5605069492776613,4.709367718637134,1.387591236405611,6.534677375392374,2.7387688494069,-0.1476846307686719,8.131520719328615,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
29,29,0.07618263500125,3.151701333,-2.118384,5.270085333,0.6007016372806123,0.3608424570316083,0.431532056665,3.151701333,0.605513212826394,5.205008356941701,1.403170873343614,7.303516121970698,3.242079825777938,0.2108845585519211,9.05966288120792,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
30,30,0.076097342493125,2.445573333,-2.692634667,5.1382080000000006,0.5785926901452513,0.3347695010895187,0.4179627241606249,2.692634667,0.5835754506694354,4.614030052003053,1.39623803017698,6.442284230986132,3.0372249100883284,-0.1636780098266472,7.995872622926672,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
31,31,0.0718029825106249,2.86708,-2.453085333,5.320165333,0.5756250673864347,0.3313442182036374,0.415108164154375,2.86708,0.5800861026615434,4.942507649890769,1.3974336155089797,6.906826334867648,2.997051758582552,-0.1020014601715244,8.597236470976963,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
32,32,0.07492359250125,2.714753333,-2.392989333,5.107742666,0.6144747555240831,0.3775792251763817,0.450087479155,2.714753333,0.6190256617376013,4.385526321121654,1.3753452171115002,6.03161265027126,2.2912294281188013,-0.0459234293024395,7.5076418107696,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
33,33,0.0753641399875,2.772345333,-2.650066667,5.422412,0.5641163044647617,0.3182272049629797,0.3986764466862499,2.772345333,0.5691282443870057,4.871213756024402,1.427544188069123,6.953872886254999,3.884737105070906,-0.083453038005791,8.719227580571097,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
34,34,0.074464786670625,3.161717333,-2.424289333,5.586006665999999,0.6012037174533829,0.361445909879767,0.438986673328125,3.161717333,0.6057977503537535,5.219097184091103,1.379991209666959,7.202308236443302,2.82838547141301,0.1320157732057023,8.937427958116409,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
35,35,0.071425295823125,2.416777333,-2.240662667,4.65744,0.5794323468425656,0.3357418445674833,0.4200603458331249,2.416777333,0.5838179660227186,4.139607675084727,1.3898430828189832,5.753405092800881,2.46884496436725,-0.0777247209166491,7.150749920653269,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
36,36,0.0801321733475,2.856646667,-2.503165333,5.359812,0.5534789717533715,0.3063389721731694,0.3935813283337499,2.856646667,0.5592496199181214,5.107999299880143,1.4209251802816412,7.258084826060688,4.016444700607676,0.0381809380904576,9.091446092242355,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
37,37,0.073203396669375,2.749809333,-2.419281333,5.169090666,0.6249236557272319,0.3905295754874877,0.453399801665625,2.749809333,0.6291965613156366,4.370350224499331,1.3877301203136805,6.064866642857377,2.2877043874426874,-0.1090013915466706,7.557518180736383,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
38,38,0.0744447025,2.907561333,-2.346248,5.253809333,0.556493666337295,0.3096852006735246,0.3922685541699999,2.907561333,0.5614509902064811,5.17865563284643,1.4312923741604875,7.412170315696351,3.656653159468454,0.1363967824774003,9.41254395641179,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
39,39,0.078034029999375,3.256034667,-2.257356,5.513390667,0.5813844756934533,0.3380079085773516,0.418681841669375,3.256034667,0.5865980041010155,5.550708737903058,1.4010590995829253,7.776870986373533,3.8732752142520654,0.381079561497918,9.671060757200657,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
40,40,0.069933850843125,2.506921333,-2.308688,4.815609333,0.5943349313497516,0.3532340106225138,0.427039202493125,2.506921333,0.5984352547404459,4.18912708290775,1.4013590584814757,5.870471184762854,2.5588414191776856,-0.0926055649410729,7.3426143678717155,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
42,42,0.07374775583125,2.881269333,-2.541977333,5.423246666000001,0.6226466737082873,0.3876888802799944,0.4580465474975,2.881269333,0.6269988929576671,4.595334003555464,1.3688540965612,6.290341775833876,2.3091379214823355,-0.0848125376150134,7.784825319361838,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
43,43,0.07005226916875,3.13,-2.19726,5.32726,0.5475239159025691,0.2997824384852836,0.3926457191775,3.13,0.5519871003030548,5.670422367264655,1.4058146398726497,7.971562778161978,3.661581468462812,0.1203845452317472,9.902894775664516,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
44,44,0.07923490667,2.863741333,-2.455172,5.318913333,0.6012343234176967,0.3614827116555354,0.4337976549975,2.863741333,0.6064329163976334,4.722272250674248,1.3979626432077608,6.601560197499233,2.984185959211299,-0.0032611550610712,8.202885893057639,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
45,45,0.076937747485625,2.65424,-2.196008,4.850248000000001,0.5507306592658175,0.303304259055362,0.399197330843125,2.65424,0.556078839773214,4.773136127752101,1.3929923794799617,6.648942252179169,2.757769502611067,0.1403376958140495,8.321022748142992,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
46,46,0.075401178335,2.812409333,-2.017389333,4.829798666,0.5748056989301,0.3304015915225208,0.42161152166875,2.812409333,0.579730048571598,4.851239538004836,1.375033695182263,6.670617828157083,2.1966142570974183,-0.0170160145805255,8.218790550117516,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
47,47,0.082667994998125,2.647145333,-2.773597333,5.420742666000001,0.5874846918410647,0.3451382631475907,0.426415028331875,2.773597333,0.5932725010858001,4.675081565256768,1.391302983402502,6.50445492939178,2.972117888181006,-0.039670025297848,8.064769199272371,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
48,48,0.076084822503125,2.890868,-2.251930667,5.142798667,0.5750933367179931,0.330732345937435,0.4194280858368749,2.890868,0.5801045131291146,4.983357196113687,1.383084568530135,6.892404437418442,2.6876696155082227,-0.0018469032405372,8.518410435099215,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
49,49,0.07772337749625,2.768172,-2.434305333,5.202477333,0.5900059380111563,0.3481070068884244,0.42345535249875,2.768172,0.5951032938052427,4.6515823871509765,1.405350741922667,6.537104758897034,3.0356029674988623,-0.0584051084209387,8.170075886243517,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
50,50,0.0805088166625,2.57286,-2.484802667,5.057662667,0.5888738559697353,0.3467724182446645,0.42804575833125,2.57286,0.594351821571248,4.328850197174971,1.3885240304409217,6.010712522956369,2.592811039686904,0.1306378746322765,7.454009345331205,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
51,51,0.078991288334375,2.77318,-2.176393333,4.949573333,0.5948378180492471,0.3538320297815892,0.427369156660625,2.77318,0.6000597082077029,4.621506763523771,1.4040781812530565,6.4889568111771565,3.057516215142422,0.0903674664295894,8.097431233221876,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
52,52,0.08081190499375,2.637964,-2.315782667,4.953746667000001,0.550616154602578,0.30317814970933,0.39411238499125,2.637964,0.556514791984947,4.740150734522351,1.4120713105661538,6.693430859978093,3.0799702259864628,-0.0969052861420752,8.388184571314008,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
53,53,0.078363723331875,3.10496,-2.380886667,5.485846667000001,0.6197764747827899,0.3841228786941822,0.4427176333306249,3.10496,0.6247109346158565,4.97023475651068,1.4110821155147382,7.013409374821969,3.2847594872123587,0.2735920001520026,8.722593919194857,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
54,54,0.08098822832875,2.375461333,-2.232733333,4.608194666,0.5696196045542034,0.324466493892487,0.4121203183275,2.375461333,0.5753482310916728,4.12873665830652,1.396068588480659,5.763999558770335,2.7713990332831395,-0.1432254216967884,7.190822377014773,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
55,55,0.0808820691575,3.191348,-2.215622667,5.406970667,0.5832332536285496,0.3401610281381441,0.4227062391762499,3.191348,0.5888148582104079,5.4199515441908215,1.392964672955532,7.549801030188599,3.2814037127225086,0.2793014814130165,9.37659929795045,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
56,56,0.081075607503125,2.753148,-2.296585333,5.049733333,0.5863999643741951,0.3438649182180572,0.429211422500625,2.753148,0.5919781857045562,4.650759211208566,1.3792228134461966,6.414433203943893,2.8489162105734573,-0.0032279990509,7.8730926749096,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
57,57,0.07714641417,3.055714667,-2.269041333,5.324756000000001,0.5687479573709686,0.3234742390136491,0.40759772916625,3.055714667,0.5739562772833295,5.323950251861376,1.4081439522672747,7.496888349330431,3.1979594574707715,-0.0861554917209767,9.370674073427956,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
58,58,0.07772311667625,3.031092,-2.3162,5.347292,0.5791186527011454,0.3353784139063898,0.423498390005,3.031092,0.5843109589698449,5.18746388967938,1.3797241565970209,7.157269240065384,3.067768366064092,0.2009369833194812,8.844038751035013,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
59,59,0.076892623321875,2.739793333,-2.504417333,5.244210666000001,0.6032797506640084,0.3639464575612281,0.4299649699906249,2.739793333,0.6081602856834273,4.505051377896413,1.4144414734453548,6.372131508898828,3.0016255245554966,-0.1739041454755813,7.975573719931324,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
60,60,0.076963570013125,3.252278667,-2.098352,5.350630667000001,0.5650972686807801,0.3193349230704778,0.415776158326875,3.252278667,0.5703142240726976,5.702608368725228,1.3716857319758289,7.822186534426351,2.9192357425568582,0.1435197717907974,9.618938790623872,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
61,61,0.07487351250125,2.850804,-2.483550667,5.334354667,0.6202151098571933,0.3846667824951704,0.45265981749625,2.850804,0.6247181967651055,4.56334394413663,1.380105263640462,6.29789499710479,2.6596503765639152,0.0189841377240599,7.763032894194029,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
62,62,0.076964613333125,3.249774667,-2.589553333,5.839328,0.5636659922,0.3177193507628105,0.399537718333125,3.249774667,0.5688962141448367,5.712420976267267,1.423886126492079,8.133836976789299,4.495869356960364,-0.0474338808929569,10.133734018773458,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
63,63,0.0799268974925,2.625444,-2.092092,4.717536,0.6044069427440025,0.3653077524371519,0.44737376916625,2.625444,0.6096688128647623,4.306344599887513,1.3627728196960989,5.868569372971775,1.9659908096031888,0.0493258746048822,7.171002276623357,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
64,64,0.07210163667,2.651318667,-2.609585333,5.260904,0.6010769705136443,0.3612935244818604,0.4289393733362499,2.651318667,0.6053859681990928,4.379550908467807,1.4113555570580012,6.181103512084457,3.338446019059444,-0.3540190776394434,7.72465432169018,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
65,65,0.0842225616718749,2.631286667,-2.575781333,5.207068,0.5652669762513979,0.3195267544403983,0.410721208334375,2.631286667,0.5715069503820327,4.604120151541596,1.3914717301784896,6.406503033215235,3.045999861805961,-0.0382790760725887,7.945720198774866,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
66,66,0.077426809989375,2.74814,-2.468526667,5.216666667,0.6100242408219672,0.3721295743904174,0.4416930799956249,2.74814,0.6149182752980661,4.469114206547054,1.3921845352527529,6.221831684633186,2.5895364335958773,-0.2417311753227057,7.764839274801778,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
67,67,0.079420880819375,2.749809333,-2.132156,4.881965333,0.5332347953512817,0.2843393469733233,0.384269317496875,2.749809333,0.5391168920405376,5.100580919644481,1.4029662725932364,7.1559430008938,3.212290740304603,0.1787839552731225,8.91790485760801,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
68,68,0.0783185991525,3.018154667,-2.446408,5.464562667,0.6266608753693355,0.3927038527186618,0.455955185825,3.018154667,0.6315359496433056,4.779070247235597,1.3850833794128514,6.619410768492492,2.83524644095149,-0.0105725944375196,8.169382489717957,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
69,69,0.07888721582375,2.671350667,-2.189748,4.861098667,0.5618809884792659,0.3157102452144369,0.40413855751,2.671350667,0.5673917853078769,4.708123621406463,1.4039536064158822,6.609987137725408,3.3126970292987528,0.1835971025416014,8.209180822027282,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
70,70,0.075710005000625,2.746470667,-2.407596,5.154066667,0.5883456999081489,0.3461506626004096,0.4212896533318749,2.746470667,0.5931969887462379,4.629947081836764,1.4080502192607645,6.519198003745991,3.3467577366126413,-0.0912003642890696,8.087553350001096,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
71,71,0.0783733741725,2.840370667,-2.039925333,4.880296,0.5826211297965104,0.3394473808853621,0.42517789584625,2.840370667,0.5878688345749796,4.831640154990604,1.3826420430556927,6.680428815206133,2.6505483801181784,0.0293747051703763,8.29857039077232,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
72,72,0.07699278333,3.256034667,-2.413021333,5.669056,0.5857057351318564,0.3430512081663484,0.42098552167,3.256034667,0.590744527567754,5.511747489910615,1.403241910135864,7.734315075928725,3.336308188208566,0.1057184279254684,9.597639414563163,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
74,74,0.084245775834375,2.92342,-2.284482667,5.207902667,0.5839689228288119,0.3410197028298428,0.426339647494375,2.92342,0.5900144520058629,4.954827784406458,1.3839070691018651,6.857021197022431,2.5783532095831694,0.0519646154180874,8.512329573444248,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
75,75,0.074541993338125,3.163804,-2.361272,5.525076,0.5676409578985362,0.3222162570839677,0.411746283326875,3.163804,0.5725144241456182,5.526155964928652,1.390454382538077,7.68386778002398,3.45448011202277,-0.0046949333384377,9.508533201212735,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
76,76,0.0881280191624999,2.377548,-2.506921333,4.884469333,0.544062860155183,0.2960043958002382,0.3996616141687499,2.506921333,0.5511541921837702,4.548493631277911,1.3790521096956163,6.272609738150878,2.472576968559178,-0.194558067884077,7.776365504255642,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
77,77,0.07878653416875,3.23642,-2.201016,5.437436,0.6026559234266053,0.3631941620411744,0.4310977691625,3.23642,0.6077840735059599,5.324950325418923,1.409852049772169,7.507392131226847,3.635845535311482,0.2594602827396853,9.321969113431994,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
78,78,0.0805080341649999,2.357516,-2.4727,4.830216,0.5637905066626709,0.3178597354029511,0.4129150775,2.4727,0.5695096829449557,4.341805019387162,1.3792416745667413,5.988398425581832,2.725569964164081,-0.23732166883848,7.382183952414295,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
79,79,0.0789959833337499,2.960562667,-2.264033333,5.224596,0.5894701334240148,0.3474750381989257,0.422980375,2.960562667,0.5947397780389267,4.977912654105719,1.406069437710737,6.999290846531591,2.986519890601933,0.0803289118995996,8.742140949741266,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
81,81,0.08364299000875,2.919246667,-2.694304,5.613550667,0.5682436853742103,0.3229008859676646,0.3980076700025,2.919246667,0.574366638781596,5.082549141768745,1.443104447655464,7.334649271913938,4.157907033631723,-0.1540295809291688,9.26817900195338,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
83,83,0.079606854999375,2.586632,-2.461432,5.048064,0.583751351621399,0.3407656405198102,0.411344078340625,2.586632,0.5891543871369387,4.390414561062722,1.432266606373929,6.288244163947989,3.631465465882755,-0.1816360100641842,7.925287577020818,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
85,85,0.0790708424975,2.870418667,-2.817417333,5.687836,0.6454969929991178,0.4166663679709031,0.4662659275075,2.870418667,0.650321894221752,4.413842886890752,1.3947446207321066,6.156183623247548,2.6864428791655204,-0.1965097224016478,7.686823380463296,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
86,86,0.072394030835,2.869166667,-2.266537333,5.1357040000000005,0.5487265686685986,0.3011008471628142,0.39411055916625,2.869166667,0.5534814747246317,5.183853115278102,1.4043812373247104,7.280106052143815,3.3440238341855206,0.158093027137763,9.059698083813789,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
88,88,0.07441209833125,2.915490667,-2.29116,5.206650667,0.586026533245863,0.3434270976681645,0.420263013345,2.915490667,0.590731968024606,4.935386647093661,1.4056244524655934,6.937300153527028,3.2140902346581406,0.0124709743127609,8.619712274773145,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
89,89,0.073568041661875,3.151701333,-2.589970667,5.741671999999999,0.5683130138170679,0.3229796816738388,0.403684446670625,3.151701333,0.5730549174623687,5.499824252371005,1.4195615466204394,7.807339021836387,4.213573185321647,0.0364922801945885,9.777409700625936,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
90,90,0.070993877505,2.594561333,-2.61042,5.204981333,0.6187372279976299,0.382835757310191,0.447455149175,2.61042,0.6227968271863513,4.191447171934481,1.391864253511529,5.833925489097597,2.707775931756938,-0.1970583374338233,7.248129936733995,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
91,91,0.0741178783325,3.232246667,-2.168046667,5.4002933340000006,0.5412241410825943,0.2929235708905919,0.38648822665375,3.232246667,0.5462755996556163,5.916879079054009,1.413433998715355,8.363118056622536,4.130267484526614,0.2271505542605723,10.345655817700102,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
92,92,0.073929034995,2.578285333,-2.541142667,5.119428,0.6147146483896568,0.3778740989448194,0.44700156000625,2.578285333,0.6191442490729534,4.164272440324649,1.385105342952934,5.767956006605324,2.2936691366281243,-0.1548672596910145,7.139074550880591,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
94,94,0.076151595838125,2.643806667,-2.350004,4.993810667,0.5963459481040547,0.3556284898201239,0.433628374160625,2.643806667,0.6011884524579769,4.39763381380783,1.3864140085890322,6.096941124107987,2.3243777548492845,-0.0679831697473407,7.559446462577402,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
95,95,0.0770916391725,2.930097333,-2.8483,5.778397333,0.592279472123593,0.350794973099002,0.4241935108375,2.930097333,0.5972755594608781,4.905771358943281,1.4080261583484768,6.907454400268893,3.5629767822353413,-0.0218317558091157,8.59959331090797,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
96,96,0.076515719159375,2.976421333,-2.208945333,5.185366666,0.5640408972506062,0.318142133771269,0.409359919166875,2.976421333,0.5692071582910262,5.229065182413263,1.3904809231188795,7.270915381890785,2.948049781331685,0.1676986215151024,9.00529300780277,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
97,97,0.0743455858368749,2.65424,-2.586214667,5.240454667,0.5993782170591003,0.3592542470849459,0.4283110258356249,2.65424,0.6039714506649914,4.394644808256416,1.410123518269596,6.196991998563751,2.981927242128356,-0.1079722670017571,7.744468507959656,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
98,98,0.078452406661875,2.578702667,-2.375878667,4.954581334,0.5847062683023118,0.3418814201920149,0.423309546655625,2.578702667,0.5899459299826173,4.371083070402708,1.3936513708313694,6.091765913084525,2.828671769483459,0.0991506770483821,7.588757817475416,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
